storeKey,region,enseigne,product_to_remove,product_to_add,reason
302108068730,NORMANDIE,Hyper,75CL TRIPLE SECRET DES MOINES,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.288
302108068730,NORMANDIE,Hyper,75CL BIERE DELIRIUM 8.5%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.313
302108068730,NORMANDIE,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,50CL GUINNESS WEST INDIES 6D,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,6X25CL BIERE LA GOUDALE AMBREE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,12X25CL GRIMBERGEN B,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302108068730,NORMANDIE,Hyper,75CL KWAK ROUGE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,"6X33 DESPERADOS 5,9%FLORIDA SR",BLE 6X25CL BIERE BLANCHE 4.5%,Score ↑ 0.112
302108068730,NORMANDIE,Hyper,25CL BTL LEVRETTE CHERRY,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.306
302108068730,NORMANDIE,Hyper,6X33CL BIERE DESPERADOS RED,BLE 6X25CL BIERE BLANCHE 4.5%,Score ↑ 0.105
302108068730,NORMANDIE,Hyper,75CL MORT SUBITE KRIEK BLAMBIC,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,BOITE 6X33CL BUD 5%V,COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.287
302108068730,NORMANDIE,Hyper,75CL CHTI SIGNATURE IPA 6%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.313
302108068730,NORMANDIE,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL JENLAIN TRIPLE,Score ↑ 0.152
302108068730,NORMANDIE,Hyper,12X25 CL LEFFE RUBY  5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,6X25CL BIERE SAER BRAU 5%,COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.31
302108068730,NORMANDIE,Hyper,33CL ANOSTEKE BLDE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,"33CL BROOKLYN STONEWALL INN 4,",2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,6X25 CL LEFFE AMBREE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,33CL 6.8% BIERE LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.285
302108068730,NORMANDIE,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,75CL BIERE ABBAYE WALBER 6.2%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.314
302108068730,NORMANDIE,Hyper,"75CL ROUGE RINCE COCHON 7,5%V",2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.312
302108068730,NORMANDIE,Hyper,BLE 33CL BIERE LA CHARNUE 7%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.289
302108068730,NORMANDIE,Hyper,33CL 5.5% BIERE IPA LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.318
302108068730,NORMANDIE,Hyper,BTE 50CL ATLAS PILS,50CL JENLAIN TRIPLE,Score ↑ 0.135
302108068730,NORMANDIE,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,"BLE 6X25CL 1664 5,5%",COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.274
302108068730,NORMANDIE,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302108068730,NORMANDIE,Hyper,6X25 CL LEFFE AMBREE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,"75CL ROUGE RINCE COCHON 7,5%V",2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.312
302108068730,NORMANDIE,Hyper,75CL CHTI SIGNATURE IPA 6%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.313
302108068730,NORMANDIE,Hyper,33CL ANOSTEKE BLDE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302108068730,NORMANDIE,Hyper,6X33CL BIERE LA CHOUFFE 8D,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.273
302108068730,NORMANDIE,Hyper,3 MONTS SAISON 75CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.293
302108068730,NORMANDIE,Hyper,75CL TRIPLE SECRET DES MOINES,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.288
302108068730,NORMANDIE,Hyper,33CL 6.8% BIERE LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.285
302108068730,NORMANDIE,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL JENLAIN TRIPLE,Score ↑ 0.152
302108068730,NORMANDIE,Hyper,75CL KWAK ROUGE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,33CL KASTEEL RUBUS,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,75CL BIERE DELIRIUM 8.5%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,"BLE 6X25CL 1664 5,5%",COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.274
302108068730,NORMANDIE,Hyper,BTE 50CL ATLAS PILS,50CL JENLAIN TRIPLE,Score ↑ 0.135
302108068730,NORMANDIE,Hyper,"TOURTEL TW FRAISE 6X27,5  0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.2
302108068730,NORMANDIE,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,BOITE 6X33CL BUD 5%V,COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.287
302108068730,NORMANDIE,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,25CL BTL LEVRETTE CHERRY,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.306
302108068730,NORMANDIE,Hyper,75CL BIERE JENLAIN AMBREE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,BLE 33CL BIERE PIETRA 6%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.309
302108068730,NORMANDIE,Hyper,6X25CL BIERE LA GOUDALE AMBREE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,33CL DUVEL TRIPEL HOP CASHMER,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.312
302108068730,NORMANDIE,Hyper,12X25CL GRIMBERGEN B,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,33CL 5.5% BIERE IPA LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.318
302108068730,NORMANDIE,Hyper,50CL GUINNESS WEST INDIES 6D,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,BLE 33CL BIERE LA CHARNUE 7%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.289
302108068730,NORMANDIE,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,33 BIERE GALLIA WEST IPA 6,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,12X25 CL LEFFE RUBY  5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,6X25CL BIERE AFFLIGEM CUVEE CA,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,33CL BIERE CORBEAU 9%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,BTE 50CL LA GOUDALE RUBY,50CL JENLAIN TRIPLE,Score ↑ 0.129
302108068730,NORMANDIE,Hyper,75CL BIERE ABBAYE WALBER 6.2%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.314
302108068730,NORMANDIE,Hyper,6X33CL BIERE DESPERADOS RED,BLE 6X25CL BIERE BLANCHE 4.5%,Score ↑ 0.105
302108068730,NORMANDIE,Hyper,"BLE 6X25CL 1664 5,5%",COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.274
302108068730,NORMANDIE,Hyper,6X25 CL LEFFE AMBREE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,75CL CHTI SIGNATURE IPA 6%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.313
302108068730,NORMANDIE,Hyper,3 MONTS SAISON 75CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.293
302108068730,NORMANDIE,Hyper,33CL 6.8% BIERE LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.285
302108068730,NORMANDIE,Hyper,BOITE 6X33CL BUD 5%V,COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.287
302108068730,NORMANDIE,Hyper,BTE 50CL ATLAS PILS,50CL JENLAIN TRIPLE,Score ↑ 0.135
302108068730,NORMANDIE,Hyper,12X25 CL LEFFE RUBY  5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,"33BIERE LAGER6,5% BLEU METAL",2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,6X33CL BIERE LA CHOUFFE 8D,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.274
302108068730,NORMANDIE,Hyper,33CL DUVEL TRIPEL HOP CASHMER,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,33CL ANOSTEKE BLDE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302108068730,NORMANDIE,Hyper,20X25CL GRIMBERGEN AMBREE 6.5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,75CL BIERE JENLAIN AMBREE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,75CL MORT SUBITE KRIEK BLAMBIC,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,50CL GUINNESS WEST INDIES 6D,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,6X25CL BIERE LA GOUDALE AMBREE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,12X25CL GRIMBERGEN B,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,BLE 33CL RINCE COCHON 8.5%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,33CL 5.5% BIERE IPA LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.318
302108068730,NORMANDIE,Hyper,6X25CL BIERE AFFLIGEM CUVEE CA,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,33CL BIERE CORBEAU 9%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,33 BIERE GALLIA WEST IPA 6,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,"75CL ROUGE RINCE COCHON 7,5%V",2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.312
302108068730,NORMANDIE,Hyper,BTE 50CL LA GOUDALE RUBY,50CL JENLAIN TRIPLE,Score ↑ 0.129
302108068730,NORMANDIE,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,"TOURTEL TW FRAISE 6X27,5  0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.2
302108068730,NORMANDIE,Hyper,50CL BIERE TEQUIL RED 5.9% EST,50CL JENLAIN TRIPLE,Score ↑ 0.152
302108068730,NORMANDIE,Hyper,33CL KASTEEL RUBUS,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,BLE 33CL BIERE PIETRA 6%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.309
302108068730,NORMANDIE,Hyper,75CL CHTI ORIGINALE AMBREE 6.2,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302108068730,NORMANDIE,Hyper,75CL BIERE DELIRIUM 8.5%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,75CL KWAK ROUGE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,BLE 6X25CL HEINEKEN 0.0%,"27,5CL TOURTEL CITRON BIO",Score ↑ 0.203
302108068730,NORMANDIE,Hyper,"3X33CL BIERE CORONA 4,5%",COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,33CL KASTEEL RUBUS,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.284
302108068730,NORMANDIE,Hyper,33 BIERE GALLIA WEST IPA 6,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,6X33CL BIERE DESPERADOS RED,BLE 6X25CL BIERE BLANCHE 4.5%,Score ↑ 0.105
302108068730,NORMANDIE,Hyper,75CL MORT SUBITE KRIEK BLAMBIC,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,"BLE 6X25CL 1664 5,5%",COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.274
302108068730,NORMANDIE,Hyper,BLE 33CL BIERE LA CHARNUE 7%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.289
302108068730,NORMANDIE,Hyper,BOITE 6X33CL BUD 5%V,COFFRET BIO 6X33 CL+ 1 VERRE,Score ↑ 0.287
302108068730,NORMANDIE,Hyper,6X25CL BIERE LA GOUDALE AMBREE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.279
302108068730,NORMANDIE,Hyper,12X25 CL LEFFE RUBY  5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.275
302108068730,NORMANDIE,Hyper,6X25 CL LEFFE AMBREE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.281
302108068730,NORMANDIE,Hyper,BOUTEILLE 33CL BELZEBUTH PINK,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,6X33CL BIERE LA CHOUFFE 8D,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.274
302108068730,NORMANDIE,Hyper,33CL 5.5% BIERE IPA LA CHARNUE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.318
302108068730,NORMANDIE,Hyper,BLE 33CL BIER.GOUDALE BLD 7.2%,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.312
302108068730,NORMANDIE,Hyper,BLE 33CL BIERE PIETRA 6%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.309
302108068730,NORMANDIE,Hyper,"3X27,5CL TOURTEL TW F&P FH 0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.228
302108068730,NORMANDIE,Hyper,6X25CL BIERE AFFLIGEM CUVEE CA,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,25CL BTL LEVRETTE CHERRY,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.306
302108068730,NORMANDIE,Hyper,BTE 50CL LA GOUDALE RUBY,50CL JENLAIN TRIPLE,Score ↑ 0.129
302108068730,NORMANDIE,Hyper,33CL DUVEL TRIPEL HOP CASHMER,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,3 MONTS SAISON 75CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.293
302108068730,NORMANDIE,Hyper,75CL KWAK ROUGE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,75CL BIERE DELIRIUM 8.5%V,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.311
302108068730,NORMANDIE,Hyper,33CL ANOSTEKE BLDE,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.283
302108068730,NORMANDIE,Hyper,CH'TI ORIGINALE BLONDE 6X25CL,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.28
302108068730,NORMANDIE,Hyper,LA GOUDALE RUBIS PACK 6X25CL 5,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.276
302108068730,NORMANDIE,Hyper,75CL TRIPLE SECRET DES MOINES,2X75CL BIO ETAT SAUVAGE +2VER,Score ↑ 0.288
302108068730,NORMANDIE,Hyper,"TOURTEL TW FRAISE 6X27,5  0%","27,5CL TOURTEL CITRON BIO",Score ↑ 0.2
302108068730,NORMANDIE,Hyper,20X25CL GRIMBERGEN AMBREE 6.5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.281
302108069460,GRAND EST,Market,75CL TRIPLE SECRET DES MOINES,75CL BIO VALMY BLONDE,Score ↑ 0.281
302108069460,GRAND EST,Market,"6X25CL LEFFE BLONDE 6,6%",6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.274
302108069460,GRAND EST,Market,75CL BIERE LA GOUDALE AMBREE,75CL BIO VALMY BLONDE,Score ↑ 0.279
302108069460,GRAND EST,Market,"50CL BTE LA BETE BLANCHE 5,2%",44CL CAN IPA BLACK OAK BIO,Score ↑ 0.138
302108069460,GRAND EST,Market,33CL BIERE TRAPPISTE ROCHEFORT,75CL BIO VALMY BLONDE,Score ↑ 0.287
302108069460,GRAND EST,Market,33CL LA GOUDALE AMBREE 7.2%,75CL BIO VALMY BLONDE,Score ↑ 0.278
302108069460,GRAND EST,Market,20X25CL GRIMBERGEN AMBREE 6.5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.283
302108069460,GRAND EST,Market,6X25 CL LEFFE AMBREE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.28
302108069460,GRAND EST,Market,33CL BIERE LBF DIPA 8%,75CL BIO VALMY BLONDE,Score ↑ 0.285
302108069460,GRAND EST,Market,BLE 33CL BIERE ST STEFANUS,75CL BIO VALMY BLONDE,Score ↑ 0.296
302108069460,GRAND EST,Market,BLE 33CL CHIMAY TRIPLE 8%V,75CL BIO VALMY BLONDE,Score ↑ 0.283
302108069460,GRAND EST,Market,BLE 33CL RINCE COCHON 8.5%,75CL BIO VALMY BLONDE,Score ↑ 0.286
302108069460,GRAND EST,Market,"33CL LA G DE GOUDALE 7,9%",75CL BIO VALMY BLONDE,Score ↑ 0.282
302108069460,GRAND EST,Market,"6X25 BIERE 4,8%AFFLIGEM BLANCH",6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.279
302108069460,GRAND EST,Market,25CL BIERE KRIEK LINDEMANS,75CL BIO VALMY BLONDE,Score ↑ 0.278
302108069460,GRAND EST,Market,20X25CL LEFFE BLONDE 6.6O,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.275
302108069460,GRAND EST,Market,12X25CL GRIM AMBREE 6.5%V,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.314
302108069460,GRAND EST,Market,BLE 33CL BIERE LA CHARNUE 7%,75CL BIO VALMY BLONDE,Score ↑ 0.289
302108069460,GRAND EST,Market,BTE 50CL KOENIGSBIER 10%,44CL CAN IPA BLACK OAK BIO,Score ↑ 0.149
302108069460,GRAND EST,Market,6X25CL BIERE AMBREE JENLAIN,75CL BIO VALMY BLONDE,Score ↑ 0.279
302108069460,GRAND EST,Market,33CL KASTEEL RUBUS,75CL BIO VALMY BLONDE,Score ↑ 0.286
302108069460,GRAND EST,Market,BTE 50CL ATLAS PILS,44CL CAN IPA BLACK OAK BIO,Score ↑ 0.144
302108069460,GRAND EST,Market,75CL BIERE BLONDE NINKASI 4%,75CL BIO VALMY BLONDE,Score ↑ 0.284
302108069460,GRAND EST,Market,50CL CAN GRIMBERGEN RGE,44CL CAN IPA BLACK OAK BIO,Score ↑ 0.142
302108069460,GRAND EST,Market,BLE 75CL LA MONT NOIRE 7%V,75CL BIO VALMY BLONDE,Score ↑ 0.287
302108069460,GRAND EST,Market,75CL BIER.GRAND CRU CAST.8.5%V,75CL BIO VALMY BLONDE,Score ↑ 0.287
302108069460,GRAND EST,Market,33CL ANOSTEKE BLDE,75CL BIO VALMY BLONDE,Score ↑ 0.286
302108069460,GRAND EST,Market,50CL GUINNESS WEST INDIES 6D,75CL BIO VALMY BLONDE,Score ↑ 0.306
302108069460,GRAND EST,Market,33CL ANOSTEKE BLDE,75CL BIO VALMY BLONDE,Score ↑ 0.286
302108069460,GRAND EST,Market,75CL BIERE LA GOUDALE AMBREE,75CL BIO VALMY BLONDE,Score ↑ 0.279
302108069460,GRAND EST,Market,33CL ANOSTEKE PRESTIGE,75CL BIO VALMY BLONDE,Score ↑ 0.316
302108069460,GRAND EST,Market,BIERE PIETRA IPA CAN 50CL,44CL CAN IPA BLACK OAK BIO,Score ↑ 0.163
302108069460,GRAND EST,Market,75CL BIER.GRAND CRU CAST.8.5%V,75CL BIO VALMY BLONDE,Score ↑ 0.287
302108069460,GRAND EST,Market,75CL TRIPLE SECRET DES MOINES,75CL BIO VALMY BLONDE,Score ↑ 0.281
302108069460,GRAND EST,Market,75CL KWAK ROUGE,75CL BIO VALMY BLONDE,Score ↑ 0.281
302108069460,GRAND EST,Market,"6X25CL LEFFE BLONDE 6,6%",6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.274
302108069460,GRAND EST,Market,33CL BIERE LBF DIPA 8%,75CL BIO VALMY BLONDE,Score ↑ 0.285
302108069460,GRAND EST,Market,"6X25 BIERE 4,8%AFFLIGEM BLANCH",6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.279
302108069460,GRAND EST,Market,"50CL BTE LA BETE BLANCHE 5,2%",44CL CAN IPA BLACK OAK BIO,Score ↑ 0.138
302108069460,GRAND EST,Market,BLE 6X25CL GRIMBERGEN 6% BLCHE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.274
302108069460,GRAND EST,Market,BLE 33CL BIERE LA CHARNUE 7%,75CL BIO VALMY BLONDE,Score ↑ 0.289
302108069460,GRAND EST,Market,75CL CHTI SIGNATURE IPA 6%,75CL BIO VALMY BLONDE,Score ↑ 0.315
302108069460,GRAND EST,Market,33CL BIERE CORBEAU 9%V,75CL BIO VALMY BLONDE,Score ↑ 0.283
302108069460,GRAND EST,Market,25CL BIERE KRIEK LINDEMANS,75CL BIO VALMY BLONDE,Score ↑ 0.278
302108069460,GRAND EST,Market,"33CL LA G DE GOUDALE 7,9%",75CL BIO VALMY BLONDE,Score ↑ 0.282
302108069460,GRAND EST,Market,20X25CL LEFFE BLONDE 6.6O,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.275
302108069460,GRAND EST,Market,BTE 50CL KOENIGSBIER 10%,44CL CAN IPA BLACK OAK BIO,Score ↑ 0.15
302108069460,GRAND EST,Market,33CL KASTEEL RUBUS,75CL BIO VALMY BLONDE,Score ↑ 0.286
302108069460,GRAND EST,Market,6X25 CL LEFFE AMBREE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.28
302108069460,GRAND EST,Market,3 MONTS SAISON 75CL,75CL BIO VALMY BLONDE,Score ↑ 0.303
302108069460,GRAND EST,Market,33CL BIERE TRAPPISTE ROCHEFORT,75CL BIO VALMY BLONDE,Score ↑ 0.287
302108069460,GRAND EST,Market,33CL LA GOUDALE AMBREE 7.2%,75CL BIO VALMY BLONDE,Score ↑ 0.278
302108069460,GRAND EST,Market,KWAK BLONDE BOITE 50CL,44CL CAN IPA BLACK OAK BIO,Score ↑ 0.154
302108069460,GRAND EST,Market,BLE 33CL CHIMAY TRIPLE 8%V,75CL BIO VALMY BLONDE,Score ↑ 0.283
302108069460,GRAND EST,Market,BLE 33CL BIERE LA CHARNUE 7%,75CL BIO VALMY BLONDE,Score ↑ 0.289
302108069460,GRAND EST,Market,"33CL LA G DE GOUDALE 7,9%",75CL BIO VALMY BLONDE,Score ↑ 0.282
302108069460,GRAND EST,Market,75CL CHTI SIGNATURE IPA 6%,75CL BIO VALMY BLONDE,Score ↑ 0.315
302108069460,GRAND EST,Market,20X25CL GRIMBERGEN AMBREE 6.5%,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.283
302108069460,GRAND EST,Market,33CL ANOSTEKE PRESTIGE,75CL BIO VALMY BLONDE,Score ↑ 0.316
302108069460,GRAND EST,Market,BLE 6X25CL GRIMBERGEN 6% BLCHE,6X25CL BIO DREMMWEL BLE NR,Score ↑ 0.274
302108069460,GRAND EST,Market,25CL BIERE KRIEK LINDEMANS,75CL BIO VALMY BLONDE,Score ↑ 0.278
302108069460,GRAND EST,Market,75CL TRIPLE SECRET DES MOINES,75CL BIO VALMY BLONDE,Score ↑ 0.281
